,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
8343,Peniel Restaurant,Noida,77.3712923,28.5164659,South Indian,200,0,0,0,1,0.0,3
8344,Pizza Key,Noida,77.3734774,28.5161937,"Pizza, Fast Food",700,0,0,0,2,0.0,3
8345,Sandoz,Noida,0.0,0.0,"North Indian, Chinese",500,0,0,0,2,0.0,1
8346,Subway,Noida,0.0,0.0,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,0.0,0
8347,Tandoori Mystery,Noida,77.37313192,28.51524439,North Indian,400,0,0,0,1,0.0,3
8348,Taste of Punjab,Noida,77.4141288,28.5046715,North Indian,300,0,0,0,1,0.0,0
8349,Tea Nation,Noida,77.3777963,28.513978,"Fast Food, Beverages",200,0,0,0,1,0.0,1
8350,The Corporate Kitchen,Noida,0.0,0.0,"North Indian, Chinese",300,0,0,0,1,0.0,0
8351,The Royal Kitchen,Noida,77.413356,28.5078125,"North Indian, Chinese",400,0,0,0,1,0.0,0
8352,Tpot,Noida,77.3732546,28.5152596,"Fast Food, Beverages",500,0,0,0,2,0.0,1
8353,Wild Chef House,Noida,77.3730864,28.5151994,"Continental, Chinese, North Indian, Indian",500,0,1,0,2,0.0,3
8354,DIOS The Neighbourhood Bistro,Noida,77.3778856,28.5138115,"Continental, Fast Food, Italian",1300,1,0,0,3,4.2,108
8355,Cake n Flower,Noida,77.3145385,28.5811942,Bakery,150,0,0,0,1,2.9,7
8356,Dilli 6,Noida,77.3138576,28.5818951,"North Indian, Chinese",500,0,1,0,2,2.8,84
8357,Food Bell,Noida,77.3141014,28.5814426,"North Indian, South Indian",400,0,0,0,1,2.8,6
8358,Kalpana Hotel,Noida,77.314,28.5817708,North Indian,200,0,0,0,1,2.9,4
8359,Sagar Dhaba,Noida,77.3141279,28.5815304,North Indian,350,0,0,0,1,3.1,27
8360,Shree Balaji Shudh Vaishno Hotel,Noida,77.3142692,28.5802723,North Indian,150,0,0,0,1,2.9,5
8361,Shree Rathnam,Noida,77.3119452,28.5832846,"South Indian, North Indian, Chinese",800,1,1,0,2,3.3,57
8362,Simran's Cake Studio,Noida,77.3104224,28.5820794,Bakery,250,0,0,0,1,3.4,23
8363,Sweet Cake,Noida,77.3127883,28.5826872,Bakery,300,0,0,0,1,3.0,10
8364,The Cake Xpress,Noida,77.3144579,28.5812215,"Bakery, Desserts",250,0,1,0,1,3.0,43
8365,The Chef,Noida,77.310934,28.5773817,"North Indian, Mughlai, Chinese, Fast Food",500,0,0,0,2,2.7,8
8366,The Flying Pan,Noida,77.3137449,28.58180043,"North Indian, Fast Food",400,0,0,0,1,3.2,12
8367,Wrapster,Noida,77.3100508,28.5821145,Fast Food,200,0,0,0,1,3.2,48
8368,Getafix Petit,Noida,77.3075696,28.5784806,"Healthy Food, Juices",700,0,1,0,2,3.5,14
8369,Lawn Bistro,Noida,77.3084223,28.5789682,"North Indian, Chinese, Thai, Continental",1500,1,1,0,3,3.6,328
8370,Cake N Gifts,Noida,0.0,0.0,Bakery,300,0,0,0,1,0.0,0
8371,Cheese Pizza,Noida,77.3101406,28.5822126,Pizza,250,0,0,0,1,0.0,0
8372,Divya Hotal,Noida,77.3146798,28.5806262,North Indian,150,0,0,0,1,0.0,2
8373,Green Valley Chinese Food,Noida,77.312979,28.58206,Chinese,200,0,0,0,1,0.0,0
8374,Hooting Owl Cafe,Noida,77.3101406,28.582123,"Fast Food, Beverages",300,0,0,0,1,0.0,2
8375,Jaak Foods,Noida,77.31239598,28.58226269,"North Indian, Chinese",400,0,0,0,1,0.0,1
8376,Kaka Restaurant,Noida,77.3147473,28.5807004,"Mughlai, North Indian",450,0,0,0,1,0.0,1
8377,KC Bakers,Noida,0.0,0.0,Bakery,350,0,0,0,1,0.0,1
8378,KC Bakery,Noida,77.3127435,28.5827278,Bakery,250,0,0,0,1,0.0,1
8379,Rajan Foods Corner,Noida,77.3102284,28.5822693,North Indian,300,0,0,0,1,0.0,1
8380,Sagar Dhaba,Noida,77.314359,28.5801911,North Indian,350,0,0,0,1,0.0,2
8381,Sarfira,Noida,0.0,0.0,Fast Food,200,0,0,0,1,0.0,1
8382,Shama Chicken Corner,Noida,77.314,28.5816812,Mughlai,300,0,0,0,1,0.0,2
8383,Yummy Kitchen,Noida,77.3145418,28.5805304,"North Indian, Mughlai",450,0,0,0,1,0.0,1
8384,Barista,Noida,77.3156097,28.5793172,Cafe,650,0,0,0,2,2.9,22
8385,Divine Curries,Noida,77.31759,28.5707246,"North Indian, Chinese, South Indian",700,0,1,0,2,3.0,31
8386,Moon Bite,Noida,77.31485,28.577722,"North Indian, Chinese",300,0,1,0,1,3.3,13
8387,Subway,Noida,77.31558178,28.58129376,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,3.4,55
8388,Hurry's Paratha,Noida,77.3169908,28.5792232,North Indian,200,0,1,0,1,3.5,45
8389,McDonald's,Noida,77.3157052,28.5801391,"Fast Food, Burger",500,0,1,0,2,3.7,135
8390,Cafe Coffee Day,Noida,0.0,0.0,Cafe,450,0,0,0,1,0.0,2
8391,Dunkin' Donuts,Noida,0.0,0.0,"Burger, Desserts, Fast Food",600,0,0,0,2,0.0,2
8392,Green Chilli Fast Food,Noida,77.313817,28.5788612,Chinese,300,0,0,0,1,0.0,0
8393,Street Food Corner,Noida,77.317657,28.5776606,Chinese,250,0,0,0,1,0.0,0
8394,Barbeque Nation,Noida,77.3153216,28.5801189,"North Indian, Chinese, Mediterranean",1600,0,0,0,3,4.3,1670
8395,Aggarwal,Noida,77.32593108,28.57081133,"South Indian, Chinese, Street Food, Mithai",400,0,1,0,1,3.3,61
8396,Anchor Bar & Kitchen,Noida,77.32504863,28.57064084,"North Indian, Chinese",1300,1,0,0,3,2.5,106
8397,Basil Tree,Noida,77.32310604,28.56861001,"Italian, North Indian, Chinese",1200,1,1,0,3,3.4,431
8398,Bon Bon Pastry Shop,Noida,77.32418898,28.57158307,"Bakery, Desserts, Fast Food",150,0,0,0,1,3.1,213
8399,BSGulati's Punjabi Swad,Noida,77.32611079,28.57044385,"North Indian, Mughlai",700,0,1,0,2,2.5,357
8400,Cafe-18,Noida,77.32660197,28.56988852,Fast Food,250,0,0,0,1,2.5,103
8401,Chandni Chowk Ke Mashhoor Paranthe,Noida,77.32660867,28.56997273,North Indian,100,0,0,0,1,2.8,30
8402,Cheenos,Noida,77.32454438,28.56857349,"American, Italian",1500,1,0,0,3,2.6,521
8403,Gola Sizzlers,Noida,77.3235295,28.57113316,"Chinese, North Indian, Mughlai, Continental",1600,1,0,0,3,3.3,198
8404,Hira Sweets,Noida,77.32480153,28.57024863,"Mithai, North Indian, South Indian, Street Food, Chinese",600,0,0,0,2,3.3,36
8405,Karim's,Noida,77.32365757,28.56926546,"Mughlai, North Indian",1200,1,0,0,3,3.3,446
8406,KFC,Noida,77.32496414,28.56876577,"American, Fast Food, Burger",500,0,1,0,2,2.7,608
8407,Khan's Kathi Rolls,Noida,77.32669149,28.56992385,"North Indian, Street Food",400,0,0,0,1,3.2,76
8408,Nathu's Sweets,Noida,77.3242832,28.56889916,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,0,1,0,2,2.5,211
8409,Nawabi Mughlai Zaika,Noida,77.325204,28.57099,"North Indian, Mughlai",600,0,1,0,2,3.3,19
8410,Nite Bites,Noida,77.332893,28.597824,"North Indian, Chinese, Continental",650,0,1,0,2,3.4,68
8411,Nizam's Kathi Kabab,Noida,77.32458662,28.57071651,"North Indian, Fast Food",900,0,1,0,2,3.0,139
8412,NSD Resto Bar & Kitchen,Noida,77.32406242,28.57151907,"North Indian, Chinese, Continental",1000,1,0,0,3,2.6,19
8413,PS Wah Bhai Wah,Noida,77.32570108,28.57088023,"North Indian, Chinese",700,0,1,0,2,2.6,89
8414,Sagar Ratna,Noida,77.32221387,28.5721275,"South Indian, North Indian, Chinese",600,0,1,0,2,3.2,277
8415,Sbarro,Noida,77.3243117,28.57015824,"Pizza, Italian",600,0,1,0,2,3.3,97
8416,Swag & Swad,Noida,77.322001,28.570049,"North Indian, Chinese, Mughlai",600,0,1,0,2,3.4,19
8417,The Fizz,Noida,77.32313555,28.57225971,"North Indian, Mughlai, Chinese",1400,1,1,0,3,3.2,80
8418,The Kitchen,Noida,77.3264863,28.57003427,"North Indian, Mughlai",350,0,1,0,1,3.2,47
8419,Twenty Four Seven,Noida,77.32466508,28.57117762,"Fast Food, North Indian",300,0,0,0,1,3.4,45
8420,Vinny's Restro Bar,Noida,77.32512441,28.57073654,"North Indian, Chinese",1300,1,0,0,3,3.2,37
8421,Walk In The Woods,Noida,77.324447,28.569182,"North Indian, Mughlai, Chinese",1400,1,1,0,3,3.0,203
8422,Xiian,Noida,77.3233803,28.5688017,"Italian, Continental, North Indian, Chinese",1400,1,1,0,3,3.4,286
8423,Zest Bar and Lounge,Noida,77.32295919,28.57206302,"Finger Food, North Indian, Chinese",1000,1,0,0,3,3.4,223
8424,Angels in my Kitchen,Noida,77.32430164,28.57046888,"Bakery, Desserts, Fast Food",350,0,1,0,1,3.9,205
8425,Baby Dragon Bar & Restaurant,Noida,77.323714,28.569561,"North Indian, Continental, Thai, Chinese",1350,1,1,0,3,3.5,326
8426,Baker Street,Noida,77.32213676,28.57302026,"Bakery, Beverages, Fast Food",300,0,1,0,1,3.6,40
8427,Bamboo Shoots,Noida,77.32396636,28.57153949,"Chinese, Seafood, Asian",1600,1,1,0,3,3.9,515
8428,Bikanervala Bliss,Noida,77.32466038,28.57196379,"North Indian, Fast Food, Chinese",1200,0,0,0,3,3.6,235
8429,Bikanervala,Noida,77.3246292,28.57215783,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,0,1,0,2,3.7,331
8430,Bikkgane Biryani,Noida,77.32443139,28.57013969,"Biryani, North Indian, Hyderabadi",800,1,1,0,2,3.8,612
8431,Burbee's Cafe,Noida,77.32456181,28.56935203,"American, Italian, Chinese, North Indian, Cafe",900,1,1,0,2,3.7,833
8432,Cafe Coffee Day,Noida,77.32398044,28.56966474,Cafe,450,0,1,0,1,3.6,125
8433,Deez Biryani & Kebabs,Noida,77.32459467,28.56839947,"Biryani, North Indian, Mughlai",650,0,1,0,2,3.5,430
8434,Desi Vibes,Noida,77.32425638,28.5694916,"North Indian, Mughlai",1400,0,1,0,3,3.8,2019
8435,Dhaba at Atta,Noida,77.32411414,28.56914544,"North Indian, Mughlai",1000,0,1,0,3,3.8,477
8436,DND,Noida,77.32224271,28.57234745,"North Indian, Fast Food",350,0,1,0,1,3.5,196
8437,Domino's Pizza,Noida,77.3248877,28.5702822,"Pizza, Fast Food",700,0,0,0,2,3.6,547
8438,Donald's Pastry Shop,Noida,77.32413467,28.56784854,Bakery,300,0,1,0,1,3.8,402
8439,Doosri Mehfil,Noida,77.32429225,28.57171587,"North Indian, Chinese, Mughlai",950,1,1,0,2,3.8,285
8440,Fit Bites,Noida,77.32514117,28.57101361,Healthy Food,800,0,1,0,2,3.8,154
8441,Hungry Minister,Noida,77.327377,28.570034,"Continental, Mexican, Fast Food, Chinese",400,0,1,1,1,3.5,147
8442,Hurry's Paratha,Noida,77.322687,28.570159,"Pizza, North Indian",200,0,1,0,1,3.5,47
8443,Imly,Noida,77.32071754,28.56728731,"Street Food, Continental, South Indian, North Indian, Chinese",600,0,0,0,2,3.9,204
8444,Jambox,Noida,77.325052,28.571388,"Fast Food, Beverages",500,0,1,0,2,3.6,30
8445,LIT Ultrabar,Noida,77.32541844,28.57096149,"Continental, American, North Indian, Chinese",1550,1,0,0,3,3.6,425
8446,Mainland China,Noida,77.32224539,28.57181745,Chinese,1800,1,1,0,3,3.7,743
8447,McDonald's,Noida,77.32432779,28.56920863,Fast Food,500,0,1,0,2,3.9,403
8448,Metro Dhaba,Noida,77.3257916,28.57036376,"North Indian, Fast Food, Chinese, Biryani, Mughlai",500,0,1,0,2,3.8,418
8449,Nazeer Foods,Noida,77.3248411,28.57116908,"Mughlai, North Indian",600,0,1,0,2,3.6,703
8450,Our Story Bistro & Tea Room,Noida,77.32361533,28.56914297,"Cafe, Italian, Continental, Desserts",1000,1,0,0,3,3.9,320
8451,Paddy's Cafe,Noida,77.32465636,28.5682225,Cafe,800,1,1,0,2,3.7,302
8452,Popular Cakery,Noida,77.32499767,28.56978752,"Bakery, Desserts, Fast Food",500,0,1,0,2,3.9,250
8453,Punjabi By Nature,Noida,77.32484244,28.56900605,"North Indian, Mughlai",2000,1,1,0,4,3.7,770
8454,Sadda Adda,Noida,77.3238781,28.57065303,"Fast Food, Chinese, North Indian",300,0,0,0,1,3.5,22
8455,Subway,Noida,77.32487295,28.57008816,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.8,268
8456,Swagath,Noida,77.32373536,28.5684245,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,1,0,0,3,3.6,415
8457,TFK - The Flaming Kick,Noida,77.32236877,28.56954961,"North Indian, Asian, Continental",2350,1,1,0,4,3.5,214
8458,The Great Kabab Factory,Noida,77.3218102,28.57210424,"North Indian, Mughlai",2200,1,0,0,4,3.5,540
8459,The Patiala Kkitchen,Noida,77.32216291,28.57199854,North Indian,1600,1,1,0,3,3.6,332
8460,The Tandoori Village,Noida,77.32376587,28.56837474,"North Indian, Mughlai, Italian, Chinese",1500,1,0,0,3,3.5,247
8461,The Yellow Chilli,Noida,77.32239123,28.57149032,"North Indian, Mughlai",1600,1,1,0,3,3.7,222
8462,Top Breads,Noida,77.32339572,28.57070886,"Bakery, Fast Food",200,0,1,0,1,3.5,420
8463,Wat-a-Burger!,Noida,77.32514352,28.56950956,Fast Food,350,0,1,0,1,3.6,324
8464,Chawla's 2,Noida,77.32652552,28.56984906,"North Indian, Mughlai, Chinese, Fast Food",700,0,1,0,2,2.2,81
8465,Himalaya,Noida,77.32435126,28.57242813,North Indian,450,0,1,0,1,2.3,31
8466,Public Cafe,Noida,77.3261812,28.56993416,"Fast Food, Beverages",450,0,1,0,1,2.1,74
8467,RPM - Zanzi Bar,Noida,77.32529875,28.57066881,"Chinese, North Indian",2000,1,0,0,4,2.4,103
8468,Mad Over Donuts,Noida,77.3242376,28.56827816,Desserts,450,0,1,0,1,4.2,235
8469,RollsKing,Noida,77.32480355,28.56812416,Fast Food,300,0,0,0,1,4.0,1055
8470,Lumbini Food Point,Noida,77.3283593,28.5816039,Chinese,350,0,0,0,1,2.8,18
8471,Owlcity,Noida,77.328028,28.577975,Fast Food,400,0,1,0,1,3.6,165
8472,Night Munchers,Noida,0.0,0.0,North Indian,500,0,0,0,2,0.0,1
8473,Night Munchies,Noida,77.3291124,28.5807886,"North Indian, Chinese, South Indian",500,0,0,0,2,0.0,0
8474,Anand Food Factory,Noida,77.3143909,28.5837833,"North Indian, Chinese",300,0,0,0,1,2.9,4
8475,Nirula's,Noida,77.3135127,28.5822486,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1100,1,1,0,3,2.5,221
8476,Snacks India,Noida,77.3116811,28.5849968,"North Indian, Chinese, South Indian",500,0,1,0,2,3.6,103
8477,Ahaar Udyan,Noida,77.3134615,28.5833336,"North Indian, Chinese",400,0,0,0,1,0.0,0
8478,Choco Bee,Noida,77.3123862,28.5850552,"Bakery, Desserts",500,0,0,0,2,0.0,3
8479,Crazy Noodles,Noida,77.3128979,28.5853521,"Chinese, Thai",1100,0,1,0,3,0.0,2
8480,Dakshin Platter,Noida,77.31540769,28.58503529,South Indian,300,0,0,0,1,0.0,0
8481,Kathi Junction,Noida,77.3139934,28.5855201,Fast Food,200,0,0,0,1,0.0,2
8482,Sonu Parantha Corner,Noida,77.3141165,28.585532,North Indian,200,0,0,0,1,0.0,0
8483,Olive Kitchen,Noida,77.3332052,28.5838546,"North Indian, Chinese",500,0,1,0,2,2.6,17
8484,R Cafe,Noida,0.0,0.0,South Indian,400,0,0,0,1,3.0,5
8485,Eating Point,Noida,77.3328463,28.5825656,North Indian,300,0,0,0,1,0.0,3
8486,New Gee Pee,Noida,77.3360987,28.5880357,"Fast Food, Chinese",300,0,0,0,1,3.3,27
8487,Uncle's JVCC Restaurant,Noida,77.3371603,28.5847607,"North Indian, Chinese",600,0,1,0,2,3.0,26
8488,Twenty Four Seven,Noida,77.3386645,28.5921841,Fast Food,250,0,0,0,1,0.0,1
8489,Hari Om Restaurant,Noida,77.3446655,28.5990702,North Indian,250,0,0,0,1,3.0,10
8490,Jain Restaurant,Noida,77.3425749,28.5950171,"North Indian, Chinese, South Indian",500,0,1,0,2,3.0,7
8491,Lajawab Family Restaurant,Noida,77.3425375,28.5940591,"North Indian, Chinese",450,0,1,0,1,2.5,17
8492,Alam Muradabadi & Hyderabadi Biryani,Noida,77.3431349,28.5954289,"Mughlai, Biryani",500,0,0,0,2,0.0,0
8493,Bala Ji Raja Dhaba,Noida,77.3446346,28.5973259,North Indian,200,0,0,0,1,0.0,0
8494,Brijwasi Dhaba,Noida,77.3445624,28.597278,North Indian,200,0,0,0,1,0.0,0
8495,Prerna Family Restaurant,Noida,77.3449071,28.5990864,"North Indian, Chinese",450,0,0,0,1,0.0,0
8496,Rana Dhaba,Noida,77.349942,28.5979022,North Indian,500,0,0,0,2,0.0,0
8497,The Food Factory,Noida,77.3469331,28.5916807,North Indian,150,0,0,0,1,0.0,1
8498,221 B Baker Street,Noida,77.3379464,28.5843762,Bakery,350,0,1,0,1,3.4,102
8499,Hunger's Hub,Noida,77.3378653,28.5845728,"North Indian, Chinese, Mughlai",550,0,1,0,2,3.1,16
8500,Lajwaab Restaurant,Noida,77.3381766,28.5843215,"North Indian, Chinese",500,0,0,0,2,2.6,59
8501,Republic of Chicken,Noida,77.3382691,28.5844243,"Raw Meats, Fast Food",400,0,0,0,1,3.0,37
8502,Gauranga Sweets,Noida,77.3381319,28.5843227,Mithai,500,0,0,0,2,0.0,2
8503,Green Valley Chinese Food,Noida,77.3377069,28.5846506,Chinese,350,0,0,0,1,0.0,0
8504,Super Cake Shop,Noida,77.3352827,28.5767841,"Bakery, Desserts",300,0,1,0,1,2.5,4
8505,Dev Food,Noida,0.0,0.0,"North Indian, South Indian, Chinese",300,0,0,0,1,0.0,0
8506,Wakhra Swaad,Noida,77.3352977,28.5768276,"North Indian, Fast Food",500,0,1,0,2,4.1,112
8507,27 Grills,Noida,77.32838832,28.57445006,"North Indian, Chinese, Mughlai",600,0,1,0,2,3.3,159
8508,China Hot Pot,Noida,77.32827835,28.57456872,Chinese,400,0,0,0,1,3.0,6
8509,Himalaya Momos & Roll,Noida,77.324321,28.5735123,"Chinese, Fast Food",200,0,0,0,1,2.7,15
8510,Hungry House Pizzas & More,Noida,77.32837792,28.57444329,"Pizza, Fast Food",600,0,1,0,2,3.4,79
8511,Khana Khajana Da Dhaba,Noida,77.3245817,28.573916,North Indian,450,0,0,0,1,2.9,5
8512,M.P. Chole Tikki Wala,Noida,77.32828371,28.57457078,Street Food,150,0,0,0,1,3.0,10
8513,Maa Vaishno Shudh Bhojnalaya,Noida,77.3245004,28.5737086,North Indian,250,0,0,0,1,3.1,8
8514,More Than Caf��,Noida,77.3282646,28.57438086,Fast Food,400,0,0,0,1,3.0,5
8515,Public Cafe,Noida,77.32841983,28.57439941,"Fast Food, Beverages",450,0,1,0,1,2.6,13
8516,Sadda Taste,Noida,77.32803628,28.57187929,"North Indian, Fast Food, Chinese",450,0,0,0,1,3.1,12
8517,Sati Restaurant,Noida,77.3243658,28.5734717,North Indian,200,0,0,0,1,3.2,12
8518,Super Cake Shop,Noida,77.32451957,28.57346898,Bakery,300,0,1,0,1,2.8,8
8519,Uncle's Punjabi Rasoi,Noida,77.3245902,28.5737171,North Indian,400,0,0,0,1,2.9,7
8520,Yours Deliciously,Noida,77.3235133,28.5737946,"Street Food, Beverages",350,0,0,0,1,2.9,4
8521,Captain Curry,Noida,0.0,0.0,"North Indian, Chinese",400,0,1,0,1,3.6,19
8522,Oh My Scoop!,Noida,77.3283169,28.57453721,"Ice Cream, Beverages",200,0,0,0,1,3.5,23
8523,Reena Restaurant,Noida,77.3242109,28.5736246,"Chinese, South Indian, North Indian",400,0,0,0,1,3.5,57
8524,Delight Food,Noida,0.0,0.0,"Italian, Chinese",300,0,0,0,1,0.0,2
8525,Hungro,Noida,0.0,0.0,"North Indian, South Indian",150,0,0,0,1,0.0,1
8526,Shiparma Shri,Noida,77.32458611,28.57386667,North Indian,100,0,0,0,1,0.0,1
8527,Shri Adarsh Kulfi,Noida,77.323603,28.5738031,Desserts,150,0,0,0,1,0.0,1
8528,Simla Bakery,Noida,77.32458428,28.57350873,Bakery,150,0,1,0,1,0.0,1
8529,Swad E Punjab,Noida,77.32455846,28.57394362,North Indian,300,0,0,0,1,0.0,0
8530,Vishnu Ki Rasoi,Noida,77.3282696,28.5746025,North Indian,250,0,0,0,1,0.0,0
8531,Pizza Hut Delivery,Noida,77.328325,28.5775482,"Italian, Pizza, Fast Food",800,0,1,0,2,2.3,62
8532,Wah Ji Wah,Noida,77.32809763,28.57433905,North Indian,500,0,1,0,2,2.0,74
8533,Chawla's Chic Inn,Noida,77.3331573,28.5711016,"North Indian, Mughlai",600,0,1,0,2,2.8,58
8534,Grill Point,Noida,77.3330621,28.5714962,Fast Food,200,0,0,0,1,3.2,20
8535,Hari Sweets,Noida,77.3330963,28.5714642,Mithai,100,0,0,0,1,3.1,14
8536,Sultanate of Spice,Noida,77.333159,28.5710463,"North Indian, Mughlai",500,0,1,0,2,2.9,43
8537,Yamu's Panchayat,Noida,77.3331584,28.5710661,Street Food,100,0,0,0,1,3.2,15
8538,Debon,Noida,77.3332434,28.5711287,"Raw Meats, North Indian, Fast Food",400,0,0,0,1,3.5,85
8539,Hot & Sour,Noida,77.3350897,28.5670876,Chinese,300,0,0,0,1,3.2,46
8540,Open Kitchen,Noida,77.3353589,28.5672923,"North Indian, Mughlai",600,0,1,0,2,3.0,12
8541,Truffle Muffle,Noida,77.3352692,28.5673735,"Bakery, Desserts",300,0,0,0,1,3.4,37
8542,Go! Biryani,Noida,77.3353589,28.5684579,Biryani,500,0,1,0,2,3.5,144
8543,Tastee Chauka,Noida,77.33557262,28.56859852,North Indian,350,0,0,0,1,3.7,31
8544,Maharba Chicken Point,Noida,77.332751,28.569734,"North Indian, Mughlai",300,0,0,0,1,0.0,0
8545,Sweet Spells,Noida,77.3352692,28.5672838,Bakery,200,0,0,0,1,0.0,0
8546,Foodie,Noida,77.319038,28.5818551,"North Indian, Chinese, Fast Food",500,0,1,0,2,2.8,8
8547,Lapaalap,Noida,77.3187567,28.5821309,North Indian,200,0,0,0,1,3.0,5
8548,Fresh Food Factory,Noida,77.3173193,28.5810955,"North Indian, Chinese",300,0,0,0,1,3.9,140
8549,Bollycric,Noida,0.0,0.0,"North Indian, South Indian, Chinese",300,0,0,0,1,0.0,3
8550,The Kitchen Factory,Noida,77.3173563,28.5810132,"North Indian, Chinese",300,0,0,0,1,0.0,3
8551,Caff�� La Poya,Noida,77.3409391,28.5722363,"Cafe, Continental, Fast Food, Italian",600,0,1,0,2,3.7,164
8552,Elixir Health Caf��,Noida,77.3408326,28.5724711,"Cafe, Healthy Food, Continental, Italian, Asian",800,1,1,0,2,3.7,131
8553,Radhey Foodz,Noida,77.346491,28.576754,North Indian,200,0,0,0,1,3.0,4
8554,The Kitchen,Noida,77.3394417,28.5791986,North Indian,600,0,0,0,2,2.7,20
8555,Uncle's Treat,Noida,77.34303586,28.5793226,Chinese,400,0,0,0,1,3.1,5
8556,Wow! Momo,Noida,77.3536634,28.5743086,Chinese,350,0,0,0,1,2.6,32
8557,KD's Hunger Point,Noida,0.0,0.0,"North Indian, Chinese",200,0,0,0,1,3.7,49
8558,Food Town,Noida,0.0,0.0,"Chinese, North Indian, South Indian",250,0,0,0,1,0.0,0
8559,The Big Chefs,Noida,77.3469342,28.5773502,"North Indian, Chinese",500,0,0,0,2,0.0,1
8560,The Big Scoop,Noida,77.347652,28.5744592,Ice Cream,250,0,0,0,1,0.0,0
8561,Govinda's Restaurant,Noida,77.3499908,28.5866196,"North Indian, South Indian",300,0,0,0,1,3.0,8
8562,Not Just Dilli,Noida,77.3536634,28.5743086,Street Food,450,0,0,0,1,3.2,15
8563,RollsKing,Noida,77.3536634,28.5743086,Fast Food,400,0,0,0,1,3.4,22
8564,Bunz & Dogz,Noida,77.35415488,28.58791339,American,300,0,0,0,1,0.0,1
8565,Radha Rani Bakery,Noida,77.3502339,28.5865079,"Bakery, Desserts",300,0,0,0,1,0.0,2
8566,Chauhan Vatika,Noida,77.36111,28.5818244,"North Indian, Mughlai, Chinese",500,0,0,0,2,2.8,28
8567,Frozen Stone,Noida,77.3536634,28.5743086,"Fast Food, Beverages",300,0,0,0,1,3.1,4
8568,Kavita's Restaurant,Noida,77.3636829,28.5835424,"North Indian, Mughlai, Chinese",550,0,1,0,2,2.6,37
8569,Mudrika Food Factory,Noida,77.3573419,28.5838901,"North Indian, Mughlai, Chinese",550,0,0,0,2,2.5,20
8570,Pind Balluchi,Noida,77.3536634,28.5743086,"North Indian, Chinese, Mughlai",900,1,0,0,2,2.9,7
8571,Zaffran- Ikshita's Kitchen,Noida,77.3577905,28.5840221,Kashmiri,300,0,0,0,1,3.0,5
8572,Chaayos,Noida,77.3536634,28.5743086,"Cafe, Tea",400,0,1,0,1,3.6,18
8573,Punjabi Tadka,Noida,77.360356,28.583684,"North Indian, Mughlai",450,0,1,0,1,3.7,70
8574,Cafe Krisa,Noida,77.3574316,28.5839882,"Bakery, Desserts",300,0,0,0,1,0.0,0
8575,Chill Grill,Noida,77.3536634,28.5743086,Fast Food,500,0,0,0,2,0.0,0
8576,Dolce Gelato,Noida,77.3536634,28.5743086,"Ice Cream, Beverages, Fast Food",300,0,0,0,1,0.0,0
8577,Maa Ka Khaana,Noida,77.3614689,28.5820375,North Indian,200,0,0,0,1,0.0,0
8578,The Beer Cafe,Noida,77.3536634,28.5743086,North Indian,1250,0,0,0,3,0.0,3
8579,Heaven's Point,Noida,77.3425375,28.5691352,Fast Food,100,0,0,0,1,3.0,6
8580,Kamboj's,Noida,77.3402775,28.5661407,"North Indian, Mughlai, Chinese",800,1,1,0,2,2.8,239
8581,Mexican Pizza,Noida,77.3404288,28.5653946,"Pizza, Fast Food",500,0,0,0,2,3.4,15
8582,Shahenshah,Noida,77.3376836,28.5644063,"North Indian, Mughlai, Chinese",500,0,1,0,2,2.9,7
8583,Snack Chat,Noida,77.3405146,28.5660756,"Fast Food, Italian",500,0,0,0,2,3.4,23
8584,The Amazing Buger's,Noida,77.3397535,28.5651685,"Fast Food, Burger",400,0,0,0,1,2.9,8
8585,The Black Box,Noida,77.340435,28.565446,"North Indian, Continental",400,0,1,0,1,3.1,6
8586,Al Bake,Noida,77.3403587,28.5654172,"Fast Food, Chinese",450,0,1,0,1,3.7,72
8587,Asian Fun,Noida,77.340025,28.565491,Chinese,700,0,1,0,2,3.8,113
8588,Burnout,Noida,77.37565689,28.52998373,"Continental, Mexican, Italian",450,0,1,0,1,3.6,111
8589,Cafe Fusion,Noida,77.34083544,28.56619633,"Cafe, Fast Food",350,0,1,0,1,3.7,68
8590,Fit Bites,Noida,77.340721,28.566297,Healthy Food,800,1,1,0,2,3.7,26
8591,Go Krazy,Noida,77.3403537,28.565437,"Italian, Fast Food",400,0,0,0,1,3.5,27
8592,Green Restaurant,Noida,77.3408326,28.5661948,"North Indian, Chinese, Mughlai",400,0,1,0,1,3.6,47
